,SITE,B/L Number,B/L Weight (LB),Freight Amount ($),Truck Appt. Time,State,Ship to City,Ship to Customer,Order Number,Order Item,CSR,Freight Term,Unshipped Weight (Lb),Product Code,Pick Weight (Lb),Number of Pallet,Pickup By,Carrier ID,Arrange By,Unit Freight (cent/Lb),Waybill Number,Sales Code,Transportation Code,Transaction Type,Product Group,report_run,report_hour,report_date,Truck Appointment Date,PickUp Date,Require Date,Schedule Date,Change Date,file_name,index,City,Latitude,Longitude
57,AMAZ,W42A617,10680.0,295.0,,AZ,PHOENIX,PEYTON'S PHOENIX,W42A617,1.0,JZU,P,10678.01,HLP115400450AM-64,10680.0,10,AMRMT01,REYNOLDS-A,AMJKSH14,2.76,0260609,SWMR,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-23,2024-03-01,2024-03-01,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,5.0,PHOENIX,33.4483771,-112.0740373
58,AMAZ,W42A617,10680.0,295.0,,AZ,PHOENIX,PEYTON'S PHOENIX,W42A617,1.0,JZU,P,10678.01,HLP115400450AM-64,10680.0,10,AMRMT01,REYNOLDS-A,AMJKSH14,2.76,0260609,SWMR,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-23,2024-03-01,2024-03-01,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,15.0,PHOENIX,33.4483771,-112.0740373
59,AMAZ,W42A693,9954.0,0.0,,CA,CHINO,FIRST PACKAGING SYSTEMS,W42A693,1.0,JZU,P,9953.28,HCB0801801500AM-48,9954.0,6,CMHQAA6A,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-15,2024-02-16,2024-02-16,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,20.0,CHINO,34.0122346,-117.688944
60,AMAZ,W42A743,5044.0,0.0,,AZ,PHOENIX,SOUTHERNCARLSON - PHOENIX,W42A746,1.0,CY,P,5043.2,EHB0801975000AM-40,5044.0,4,IPHQMK43,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-08,2024-03-06,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,5.0,PHOENIX,33.4483771,-112.0740373
61,AMAZ,W42A743,5044.0,0.0,,AZ,PHOENIX,SOUTHERNCARLSON - PHOENIX,W42A746,1.0,CY,P,5043.2,EHB0801975000AM-40,5044.0,4,IPHQMK43,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-08,2024-03-06,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,15.0,PHOENIX,33.4483771,-112.0740373
62,AMAZ,W42A759,11330.0,0.0,,CA,DIXON,GLI-CO HAY INCORPORATED,W42A759,1.0,EV,P,11328.0,ELB1202954000AM-20,11330.0,10,IPAMMK0F,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-01,2024-03-04,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
63,AMAZ,W42A781,4316.0,0.0,,CA,MODESTO,BELL-CARTER FOODS,W42A781,1.0,JZU,P,1339.02,PSB0301501968AM-126P,1338.0,3,CMHQAA6A,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-20,2024-02-28,2024-03-10,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,23.0,MODESTO,37.6392595,-120.9970014
64,AMAZ,W42A781,4316.0,0.0,,CA,MODESTO,BELL-CARTER FOODS,W42A781,2.0,JZU,P,2978.64,EHB0631977500AM-40,2978.0,2,CMHQAA6A,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-29,2024-02-28,2024-03-10,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,23.0,MODESTO,37.6392595,-120.9970014
65,AMAZ,W42A947,6744.0,0.0,,CA,MODESTO,GRAHAM PACKAGING PET TECHNOLOGIES,W42A947,1.0,MN,P,6740.16,AM10512957000C815-20,6744.0,8,IPHQMK37,,,0.0,,SWSP,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-01,2024-03-15,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,23.0,MODESTO,37.6392595,-120.9970014
66,AMAZ,W42A970,31196.0,0.0,09:00:00,AZ,PHOENIX,OLDCASTLE SUPERLITE,W42A970,1.0,SV,F,31204.8,EUH0901975000AM-40,31196.0,22,IPAMMK0M,CPU,AMAZAA13,0.0,W42A970,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-08,2024-03-11,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,5.0,PHOENIX,33.4483771,-112.0740373
67,AMAZ,W42A970,31196.0,0.0,09:00:00,AZ,PHOENIX,OLDCASTLE SUPERLITE,W42A970,1.0,SV,F,31204.8,EUH0901975000AM-40,31196.0,22,IPAMMK0M,CPU,AMAZAA13,0.0,W42A970,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-08,2024-03-11,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,15.0,PHOENIX,33.4483771,-112.0740373
68,AMAZ,W42A971,31196.0,0.0,09:00:00,AZ,PHOENIX,OLDCASTLE SUPERLITE,W42A971,1.0,SV,F,31204.8,EUH0901975000AM-40,31196.0,22,IPAMMK0M,CPU,AMAZAA13,0.0,W42A971,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-08,2024-03-11,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,5.0,PHOENIX,33.4483771,-112.0740373
69,AMAZ,W42A971,31196.0,0.0,09:00:00,AZ,PHOENIX,OLDCASTLE SUPERLITE,W42A971,1.0,SV,F,31204.8,EUH0901975000AM-40,31196.0,22,IPAMMK0M,CPU,AMAZAA13,0.0,W42A971,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-08,2024-03-11,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,15.0,PHOENIX,33.4483771,-112.0740373
70,AMAZ,W42B086,5120.0,0.0,,AZ,PHOENIX,INTEPLAST - PHOENIX (IBS),W42B086,1.0,JZU,P,5120.0,EPB0802005000AM-40,5120.0,4,CMHQAA6A,,,0.0,,8SW,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-02-28,2024-03-04,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,5.0,PHOENIX,33.4483771,-112.0740373
71,AMAZ,W42B086,5120.0,0.0,,AZ,PHOENIX,INTEPLAST - PHOENIX (IBS),W42B086,1.0,JZU,P,5120.0,EPB0802005000AM-40,5120.0,4,CMHQAA6A,,,0.0,,8SW,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-02-28,2024-03-04,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,15.0,PHOENIX,33.4483771,-112.0740373
72,AMAZ,W42B127,9314.0,0.0,09:00:00,AZ,AVONDALE,ERNEST PACKAGING SOLUTIONS - PHOENIX,W42B127,1.0,SV,F,3096.57,HSB0631601500AM-64,3096.0,2,IPAMMK0M,CPU,AMAZAA13,0.0,W42B127,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-02-28,2024-03-08,2024-03-08,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,31.0,AVONDALE,33.4355977,-112.3496021
73,AMAZ,W42B127,9314.0,0.0,09:00:00,AZ,AVONDALE,ERNEST PACKAGING SOLUTIONS - PHOENIX,W42B127,3.0,SV,F,1098.4,PSB0381701476AM-96P,1098.0,3,IPAMMK0M,CPU,AMAZAA13,0.0,W42B127,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-02-28,2024-03-08,2024-03-08,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,31.0,AVONDALE,33.4355977,-112.3496021
74,AMAZ,W42B127,9314.0,0.0,09:00:00,AZ,AVONDALE,ERNEST PACKAGING SOLUTIONS - PHOENIX,W42B127,2.0,SV,F,5120.0,EPB0802005000AM-40,5120.0,4,IPAMMK0M,CPU,AMAZAA13,0.0,W42B127,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-08,2024-03-08,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,31.0,AVONDALE,33.4355977,-112.3496021
75,AMAZ,W42B254,4732.0,0.0,,CA,MODESTO,BELL-CARTER FOODS,W42B254,1.0,JZU,P,892.68,PSB0301501968AM-126P,892.0,2,CMHQAA6A,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-28,2024-03-12,2024-03-12,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,23.0,MODESTO,37.6392595,-120.9970014
76,AMAZ,W42B254,4732.0,0.0,,CA,MODESTO,BELL-CARTER FOODS,W42B254,2.0,JZU,P,3840.0,EPB0802005000AM-40,3840.0,3,CMHQAA6A,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-12,2024-03-12,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,23.0,MODESTO,37.6392595,-120.9970014
77,AMAZ,W42B266,17524.0,725.0,11:00:00,CA,LANCASTER,THE SYGMA NETWORK - S. CALIFORNIA 223,W42B266,1.0,JZU,P,17536.2,PSB0301701968AM-84P,17524.0,52,AMRMT01,NEON-AM,AMAZAA13,4.14,W41,SWSP,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-29,2024-03-11,2024-03-11,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,33.0,LANCASTER,34.703947,-118.1481016
78,AMAZ,W42B268,3370.0,0.0,,CO,COLORADO SPRINGS,SWIRE COCA COLA USA,W42B268,1.0,SV,P,3372.34,PSB0301701968S794-84P,3370.0,10,IPAMMK0M,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-18,2024-03-23,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
79,AMAZ,W42B279,11333.0,0.0,,CA,SANTA FE SPRINGS,QSPAC,W42A279,4.0,JZU,P,2576.0,EPB1152003500AM-40,2576.0,2,CMHQAA6A,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-02-06,2024-02-06,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,115.0,SANTA FE SPRINGS,33.9472359,-118.0853451
80,AMAZ,W42B279,11333.0,0.0,,CA,SANTA FE SPRINGS,QSPAC,W43A103,1.0,JZU,P,1305.11,HLP140400450AM-64,1305.0,1,CMHQAA6A,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-04,2024-03-04,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,115.0,SANTA FE SPRINGS,33.9472359,-118.0853451
81,AMAZ,W42B279,11333.0,0.0,,CA,SANTA FE SPRINGS,QSPAC,W43A103,2.0,JZU,P,3611.52,HLP115450450AM-64,3612.0,3,CMHQAA6A,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-04,2024-03-04,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,115.0,SANTA FE SPRINGS,33.9472359,-118.0853451
82,AMAZ,W42B279,11333.0,0.0,,CA,SANTA FE SPRINGS,QSPAC,W43A103,4.0,JZU,P,3840.0,EPB0802005000AM-40,3840.0,3,CMHQAA6A,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-04,2024-03-04,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,115.0,SANTA FE SPRINGS,33.9472359,-118.0853451
83,AMAZ,W42B284,2836.0,0.0,,AZ,PHOENIX,AMERICAN MACHINERY PACKAGING,W42B284,1.0,SV,F,2836.8,EHB0901975000AM-40,2836.0,2,IPAMMK0M,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-18,2024-03-18,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,5.0,PHOENIX,33.4483771,-112.0740373
84,AMAZ,W42B284,2836.0,0.0,,AZ,PHOENIX,AMERICAN MACHINERY PACKAGING,W42B284,1.0,SV,F,2836.8,EHB0901975000AM-40,2836.0,2,IPAMMK0M,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-18,2024-03-18,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,15.0,PHOENIX,33.4483771,-112.0740373
85,AMAZ,W42B292,2230.0,0.0,,CA,FRESNO,CHERRY CHICKEN PROCESSING/FOSTER FARMS,W42B292,1.0,EV,P,2231.71,PSB0301501968AM-126P,2230.0,5,IPAMMK0F,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-06,2024-03-06,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,34.0,FRESNO,36.7377981,-119.7871247
86,AMAZ,W42B299,744.0,0.0,,OR,SALEM,LINEAGE LOGISTICS LLC,W42B299,1.0,JWO,P,743.9,PSB0251501968AM-126P,744.0,2,IPHQPD12,,,0.0,,SWLD,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-29,2024-03-07,2024-03-07,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,35.0,SALEM,44.9428975,-123.0350963
87,AMAZ,W42B317,2230.0,510.86,13:00:00,LA,FARMERVILLE,FARMERVILLE-FOSTER FARMS COOKED CHICKEN,W42B317,1.0,EV,P,2231.71,PSB0301501968AM-126P,2230.0,5,AMRMT01,SAIA-IP,AMAZAA13,22.91,107721260406,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-02-04,2024-03-01,2024-03-08,2024-03-08,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,36.0,FARMERVILLE,32.7734728,-92.4056985
88,AMAZ,W42B332,8762.0,0.0,,AZ,GOODYEAR,KEHE DISTRIBUTORS LLC,W42B332,1.0,EV,P,8768.1,PSB0301701968AM-84P,8762.0,26,IPAMMK0F,,,0.0,,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-14,2024-03-12,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,37.0,GOODYEAR,33.4353394,-112.3576567
89,AMAZ,W42B344,1370.0,0.0,,CA,MANTECA,LINEAGE LOGISTICS LLC,W42B344,1.0,JWO,P,371.95,PSB0251501968AM-126P,372.0,1,CMHQAA7K,,,0.0,,SWLD,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-05,2024-03-05,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
90,AMAZ,W42B344,1370.0,0.0,,CA,MANTECA,LINEAGE LOGISTICS LLC,W42B344,2.0,JWO,P,998.28,AM10472959000M530-20,998.0,1,CMHQAA7K,,,0.0,,SWLD,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-05,2024-03-05,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
91,AMAZ,W42B367,7452.0,0.0,,UT,WEST VALLEY CITY,HFG PACKAGING L.L.C.,W42B367,1.0,SV,P,3611.52,HLP115450450AM-64,3612.0,3,IPAMMK0M,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-18,2024-03-25,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
92,AMAZ,W42B367,7452.0,0.0,,UT,WEST VALLEY CITY,HFG PACKAGING L.L.C.,W42B367,3.0,SV,P,3840.0,EPB0802005000AM-40,3840.0,3,IPAMMK0M,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-18,2024-03-25,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
93,AMAZ,W42B568,4838.0,0.0,,CO,AURORA,TEAM PACKAGING,W42A568,3.0,SV,P,1741.82,HSB0631801500AM-64,1742.0,1,IPAMMK0M,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-15,2024-03-04,2024-03-04,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,9.0,AURORA,39.7294319,-104.8319195
94,AMAZ,W42B568,4838.0,0.0,,CO,AURORA,TEAM PACKAGING,W42A568,3.0,SV,P,1741.82,HSB0631801500AM-64,1742.0,1,IPAMMK0M,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-15,2024-03-04,2024-03-04,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,19.0,AURORA,39.7294319,-104.8319195
95,AMAZ,W42B568,4838.0,0.0,,CO,AURORA,TEAM PACKAGING,W42A568,2.0,SV,P,3096.57,HSB0631601500AM-64,3096.0,2,IPAMMK0M,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-20,2024-03-04,2024-03-04,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,9.0,AURORA,39.7294319,-104.8319195
96,AMAZ,W42B568,4838.0,0.0,,CO,AURORA,TEAM PACKAGING,W42A568,2.0,SV,P,3096.57,HSB0631601500AM-64,3096.0,2,IPAMMK0M,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-20,2024-03-04,2024-03-04,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,19.0,AURORA,39.7294319,-104.8319195
97,AMAZ,W42B663,27774.0,0.0,,CA,WALNUT,KELLY SPICERS,W41B250,1.0,JUS,P,16388.0,EPB0801975000P815-40,3783.0,3,IPHQPD12,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-02-20,2024-02-20,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,8.0,WALNUT,34.0202894,-117.8653386
98,AMAZ,W42B663,27774.0,0.0,,CA,WALNUT,KELLY SPICERS,W41B250,1.0,JUS,P,16388.0,EPB0801975000P815-40,3783.0,3,IPHQPD12,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-02-20,2024-02-20,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,18.0,WALNUT,34.0202894,-117.8653386
99,AMAZ,W42B663,27774.0,0.0,,CA,WALNUT,KELLY SPICERS,W42A663,3.0,JUS,P,18912.0,EPB0801975000P815-40,18915.0,15,IPHQPD12,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-05,2024-03-09,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,8.0,WALNUT,34.0202894,-117.8653386
100,AMAZ,W42B663,27774.0,0.0,,CA,WALNUT,KELLY SPICERS,W42A663,3.0,JUS,P,18912.0,EPB0801975000P815-40,18915.0,15,IPHQPD12,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-05,2024-03-09,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,18.0,WALNUT,34.0202894,-117.8653386
101,AMAZ,W42B663,27774.0,0.0,,CA,WALNUT,KELLY SPICERS,W42B155,2.0,JUS,P,5074.72,EPB1151973500AM-40,5076.0,4,CMHQAA7T,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-15,2024-03-15,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,8.0,WALNUT,34.0202894,-117.8653386
102,AMAZ,W42B663,27774.0,0.0,,CA,WALNUT,KELLY SPICERS,W42B155,2.0,JUS,P,5074.72,EPB1151973500AM-40,5076.0,4,CMHQAA7T,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-15,2024-03-15,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,18.0,WALNUT,34.0202894,-117.8653386
103,AMAZ,W42B969,1440.0,0.0,,CO,GLENWOOD SPRINGS,SWIRE COCA COLA USA,W42A969,1.0,SV,P,1440.0,EPB0902005000AM-40,1440.0,1,IPAMMK0M,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-01,2024-03-04,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
104,AMAZ,W42C104,37989.0,0.0,,CA,FOWLER,MID VALLEY PACKAGING & SUPPLY CO.,W42A104,1.0,JNF,P,1548.28,HSB0631601500AM-64,1548.0,1,CMHQAA0C,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-20,2024-03-01,2024-03-01,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,2.0,FOWLER,36.6305058,-119.6784697
105,AMAZ,W42C104,37989.0,0.0,,CA,FOWLER,MID VALLEY PACKAGING & SUPPLY CO.,W42A104,1.0,JNF,P,1548.28,HSB0631601500AM-64,1548.0,1,CMHQAA0C,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-20,2024-03-01,2024-03-01,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,12.0,FOWLER,36.6305058,-119.6784697
106,AMAZ,W42C104,37989.0,0.0,,CA,FOWLER,MID VALLEY PACKAGING & SUPPLY CO.,W42A104,7.0,JNF,P,2482.2,EHB0631975000AM-50,2482.0,2,CMHQAA0C,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-26,2024-03-01,2024-03-01,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,2.0,FOWLER,36.6305058,-119.6784697
107,AMAZ,W42C104,37989.0,0.0,,CA,FOWLER,MID VALLEY PACKAGING & SUPPLY CO.,W42A104,7.0,JNF,P,2482.2,EHB0631975000AM-50,2482.0,2,CMHQAA0C,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-26,2024-03-01,2024-03-01,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,12.0,FOWLER,36.6305058,-119.6784697
108,AMAZ,W42C104,37989.0,0.0,,CA,FOWLER,MID VALLEY PACKAGING & SUPPLY CO.,W41A321,11.0,JNF,P,7092.0,EPB1501973000AM-40,7090.0,5,CMHQAA0C,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-01-30,2024-02-03,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,2.0,FOWLER,36.6305058,-119.6784697
109,AMAZ,W42C104,37989.0,0.0,,CA,FOWLER,MID VALLEY PACKAGING & SUPPLY CO.,W41A321,11.0,JNF,P,7092.0,EPB1501973000AM-40,7090.0,5,CMHQAA0C,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-01-30,2024-02-03,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,12.0,FOWLER,36.6305058,-119.6784697
110,AMAZ,W42C104,37989.0,0.0,,CA,FOWLER,MID VALLEY PACKAGING & SUPPLY CO.,W42A104,5.0,JNF,P,25600.0,EPB0802005000AM-40,25600.0,20,CMHQAA0C,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-01,2024-03-01,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,2.0,FOWLER,36.6305058,-119.6784697
111,AMAZ,W42C104,37989.0,0.0,,CA,FOWLER,MID VALLEY PACKAGING & SUPPLY CO.,W42A104,5.0,JNF,P,25600.0,EPB0802005000AM-40,25600.0,20,CMHQAA0C,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-01,2024-03-01,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,12.0,FOWLER,36.6305058,-119.6784697
112,AMAZ,W42C104,37989.0,0.0,,CA,FOWLER,MID VALLEY PACKAGING & SUPPLY CO.,W42A104,6.0,JNF,P,1268.68,EPB1151973500AM-40,1269.0,1,CMHQAA0C,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-01,2024-03-01,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,2.0,FOWLER,36.6305058,-119.6784697
113,AMAZ,W42C104,37989.0,0.0,,CA,FOWLER,MID VALLEY PACKAGING & SUPPLY CO.,W42A104,6.0,JNF,P,1268.68,EPB1151973500AM-40,1269.0,1,CMHQAA0C,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-01,2024-03-01,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,12.0,FOWLER,36.6305058,-119.6784697
114,AMAZ,W42C135,13867.0,0.0,,CA,FOOTHILL RANCH,"NOVATECH PACKAGING SYSTEMS, INC",W42A135,5.0,JZU,P,1241.1,EHB0631975000AM-50,1241.0,1,CMHQAA0C,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-26,2024-02-22,2024-02-29,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,3.0,FOOTHILL RANCH,33.6831832,-117.6664308
